,Strategy Return,CMC Buy&Hold
2022-01-20,2.1490870770309742,2.3168944094363333
2022-01-21,1.7982010167232225,1.8262395835976863
2022-01-24,1.827774715047183,1.7475720101625862
2022-01-25,1.8505588536877884,1.7758041537069391
2022-01-26,1.841030467671275,1.75800140979231
2022-01-27,1.8589010992124035,1.751253830537888
2022-01-28,1.915334998922241,1.8404855992331899
2022-01-31,1.956074200828572,1.9195113662090777
2022-02-01,1.9775149316459908,1.977556776375037
2022-02-02,1.8374815197557655,1.8424634211211224
2022-02-03,1.8460627795457238,1.8391584815345996
2022-02-04,2.1556115335673667,2.0983611463834815
2022-02-07,2.2664849416131374,2.3390397592002645
2022-02-08,2.2855924032828288,2.343250042933456
2022-02-09,2.305740197328514,2.3907535217715425
2022-02-10,2.243331000641987,2.313958755196669
2022-02-11,2.156236658416,2.1807731624203845
2022-02-14,2.1838644861267786,2.142275193371573
2022-02-15,2.3263756165507434,2.2992088251842855
2022-02-16,2.283934847936652,2.3195772073354677
2022-02-17,2.019409673919645,2.046564694748978
2022-02-18,1.9804382664696645,1.9888483508843051
2022-02-22,2.073338131729524,1.8082483216532386
2022-02-23,1.9936131759437536,1.7891231591728807
2022-02-24,2.0748636686327675,1.8011041789698101
2022-02-25,2.1481849365006207,1.8865279530875911
2022-02-28,2.5751478521316273,2.0434440706648824
2022-03-01,2.6426670640392533,2.21971155467412
2022-03-02,2.644133550046281,2.185733326695362
2022-03-03,2.6193880280275197,2.083653260633072
2022-03-04,2.317389851595644,1.858689620021631
2022-03-07,2.2855230055881792,1.7487508547944732
2022-03-08,2.5289006059821233,1.8022911053764012
2022-03-09,2.668026303121671,1.9877264232965426
2022-03-10,2.5632628447158403,1.8437245219728218
2022-03-11,2.5068797552003352,1.7969465624389773
2022-03-14,2.57911232739369,1.7844144211956285
2022-03-15,2.531635290321705,1.8361541832464119
2022-03-16,2.7128957646372465,1.966040980333001
2022-03-17,2.7084109786514525,1.9609550411974088
2022-03-18,2.8870583143537467,2.0454393354413147
2022-03-21,2.9506649884356304,2.0258686749232573
2022-03-22,3.0866020960185274,2.1364239211002745
2022-03-23,3.114366800916156,2.123032758130045
2022-03-24,3.2418904855003445,2.2324722776860892
2022-03-25,3.2370220013177606,2.2572497022326
2022-03-28,3.1999859833731854,2.507426721220748
2022-03-29,3.3252073704848186,2.473494899468022
2022-03-30,3.329357647380691,2.4902565289055363
2022-03-31,3.1478863021673797,2.3849746608149656
2022-04-01,3.309170073099642,2.4605923998393764
2022-04-04,3.2716142058306543,2.473736494452851
2022-04-05,3.117724196831193,2.4241048368964297
2022-04-06,2.7339054733670975,2.2467315909361507
2022-04-07,2.8543240686946545,2.2349067874227995
2022-04-08,2.6709028232009744,2.195328787296144
2022-04-11,2.327533279069895,1.9591384795778661
2022-04-12,2.4308416262623407,1.957764322530105
2022-04-13,2.528780357501568,2.0546793526656377
2022-04-14,2.4263862420430535,1.9720311404793147
2022-04-19,2.5238450482284827,2.02493440348479
