,Strategy Return,SPY Buy&Hold,DJIA Buy&Hold,Russell 2000 Buy&Hold,CMC Buy&Hold
2022-12-07,1.6210481335514624,0.6305643627972835,0.3828527089709606,0.22267637639973614,1.3399968107780431
2022-12-08,1.6748685148322795,0.6432882980922863,0.3903872111406035,0.23035947572353255,1.4059766107099074
2022-12-09,1.6617374965713765,0.6309667365472138,0.3777761155880539,0.21563562143406578,1.3861685881238017
2022-12-12,1.681856130671259,0.6543128101809175,0.39936061535578293,0.23039715806404004,1.39219729400277
2022-12-13,1.7677607203204437,0.6667886213443743,0.40361750057226975,0.23966485461926967,1.4696897495298198
2022-12-14,1.7698486599240426,0.6560976514623489,0.3977498624662179,0.23158093929556167,1.4633406817739165
2022-12-15,1.6983510541764857,0.6150830743306461,0.3659459217537271,0.20017190075880653,1.3947758696465211
2022-12-16,1.583819006396992,0.5959016632772314,0.3543048852402306,0.19258016303141212,1.2546836978093716
2022-12-19,1.5370137740109167,0.5823113466960002,0.347585851658063,0.17566166337700895,1.2307129546628017
2022-12-20,1.601426400882441,0.5844749854189026,0.3513734328394309,0.1820279502619795,1.3053432326021905
2022-12-21,1.5901807294174222,0.6079914066685836,0.3728706713174528,0.2014238715632255,1.2887993869702474
2022-12-22,1.5930760909511252,0.5848862559193975,0.35844004136751884,0.18587436330757812,1.2969384410114957
2022-12-23,1.588920818883981,0.5939769899922851,0.36567786430929017,0.19048969697052387,1.295952307899698
2022-12-27,1.5511132327497648,0.587678732030156,0.3672246651876274,0.1827507599771374,1.2825583329625672
2022-12-28,1.5300898874541335,0.5678234726601434,0.35209394221934986,0.16401191445121843,1.2484519740771547
2022-12-29,1.541840287542259,0.5957940464756497,0.3662126336538494,0.1935319821705932,1.2623639830406894
2022-12-30,1.5412963364467402,0.5915849999631879,0.36318448843898143,0.1901484732223626,1.257624710444822
2023-01-03,1.5385749991844833,0.5848703700852831,0.36273701872807607,0.18301835135324973,1.2779050761619648
2023-01-04,1.6277804048802973,0.5970590365562893,0.3682120314855786,0.1976649887077222,1.3221338772501054
2023-01-05,1.6247793963676607,0.5787261417281935,0.3541704901614413,0.18451868010950334,1.3137560208259118
2023-01-06,1.6452578269239764,0.6145207532093773,0.3826760182991651,0.21098286298419344,1.332576586710653
2023-01-09,1.7277171406184348,0.6136053668374795,0.3780239682918469,0.21308174521237833,1.3976342135031414
2023-01-10,1.7606141418224661,0.6248817431622984,0.38566844449557913,0.2310106362417581,1.4280866465401933
2023-01-11,1.826875827459312,0.645304059622712,0.3966802108332783,0.24537993629934385,1.4967424030705763
2023-01-12,1.9257448604637668,0.651283427516772,0.40557127203285614,0.2668124244031136,1.6015279146092065
2023-01-13,2.024065840617354,0.657677254990817,0.410194388102743,0.2741983408831363,1.6972996593571912
2023-01-17,2.0950454473184124,0.6546377620664949,0.3939963903717636,0.2723468450876658,1.8932234291897774
2023-01-18,1.9429588900792893,0.6283059457545703,0.36852955595111303,0.2519746665035931,1.8083206093778883
2023-01-19,1.9820691610795866,0.6164086821190511,0.35811611542367294,0.23975574104595898,1.857807872076024
2023-01-20,2.1649608830203206,0.6462438534374171,0.37164951932362933,0.26050311222263667,2.0184449437220953
2023-01-23,2.2278655946141095,0.665878903011629,0.3820516340443354,0.27622060766467227,2.082752096002034
2023-01-24,2.1386647044664335,0.6640899783596412,0.38633554160466343,0.2727329575626025,2.0711883167963085
2023-01-25,2.2468750435448985,0.6647136327659013,0.38674146707306445,0.2759080830185887,2.0499639251980852
2023-01-26,2.249837733943202,0.682909692201322,0.395163983441291,0.2844784204828301,2.0656487968778383
2023-01-27,2.29317008342607,0.6867719698499539,0.39634160743019775,0.2901354943372578,2.065320868386428
2023-01-30,2.0846762832518935,0.665474459835036,0.3855747945926531,0.2726443117835995,2.0268221700042774
2023-01-31,2.1318266138911297,0.6897842733824986,0.400654092314656,0.3034613349708186,2.072896704722823
2023-02-01,2.2051329572316094,0.7076481753913384,0.40093849521227853,0.32279562124652217,2.156121315742166
2023-02-02,2.173421020103417,0.7323270046651122,0.39933419721818053,0.3497797218434098,2.1446471172373167
